,subject,age_group,run,path,func_path
391,203,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-2_pca12_varExpl.nii.gz
392,203,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-3_pca12_varExpl.nii.gz
393,203,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-4_pca12_varExpl.nii.gz
394,203,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-5_pca12_varExpl.nii.gz
395,203,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-6_pca12_varExpl.nii.gz
396,271,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-1_pca12_varExpl.nii.gz
397,271,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-2_pca12_varExpl.nii.gz
398,271,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-3_pca12_varExpl.nii.gz
399,271,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-4_pca12_varExpl.nii.gz
400,271,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-5_pca12_varExpl.nii.gz
401,271,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-6_pca12_varExpl.nii.gz
402,252,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-1_pca12_varExpl.nii.gz
403,252,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-2_pca12_varExpl.nii.gz
404,252,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-3_pca12_varExpl.nii.gz
405,252,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-4_pca12_varExpl.nii.gz
406,252,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-5_pca12_varExpl.nii.gz
407,252,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-6_pca12_varExpl.nii.gz
408,270,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-1_pca12_varExpl.nii.gz
409,270,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-2_pca12_varExpl.nii.gz
410,270,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-3_pca12_varExpl.nii.gz
411,270,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-4_pca12_varExpl.nii.gz
412,270,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-5_pca12_varExpl.nii.gz
413,270,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-6_pca12_varExpl.nii.gz
414,228,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-1_pca12_varExpl.nii.gz
415,228,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-2_pca12_varExpl.nii.gz
416,228,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-3_pca12_varExpl.nii.gz
417,228,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-4_pca12_varExpl.nii.gz
418,228,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-5_pca12_varExpl.nii.gz
419,228,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-6_pca12_varExpl.nii.gz
420,232,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-1_pca12_varExpl.nii.gz
421,232,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-2_pca12_varExpl.nii.gz
422,232,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-3_pca12_varExpl.nii.gz
423,232,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-4_pca12_varExpl.nii.gz
424,232,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-5_pca12_varExpl.nii.gz
425,232,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-6_pca12_varExpl.nii.gz
426,302,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-1_pca12_varExpl.nii.gz
427,302,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-2_pca12_varExpl.nii.gz
428,302,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-3_pca12_varExpl.nii.gz
429,302,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-4_pca12_varExpl.nii.gz
430,302,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-5_pca12_varExpl.nii.gz
431,302,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-6_pca12_varExpl.nii.gz
